company_name,show_name,booth_no,show_type,product_name,company_url,country,country_code,country_code_lower,flag_url,region
ICROM,Ingredients,IT-18,Ingredients,not provided,detail.php?exid=CF24198670&sidSuffix=s20260203221243470&previous=,ITALY,IT,it,https://flagcdn.com/w40/it.png,Europe
IDEOLON,Outsourcing,1B-28,Outsourcing,Asia's First Live audit report Library,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,Asia's First Live audit report Library,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,Asia's First Live audit report Library,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,GMP audits,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,GMP audits,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,GMP audits,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,Quality Compliance Services,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,Quality Compliance Services,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
IDEOLON,Outsourcing,1B-28,Outsourcing,Quality Compliance Services,detail.php?exid=CF24142939&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
"IL Contract Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25132387&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Contract Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25132387&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Contract Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25114317&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Contract Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25114317&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Pharma Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25132387&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Pharma Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25132387&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Pharma Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25114317&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"IL Pharma Packaging Co., Ltd.",Outsourcing,1B-13,Outsourcing,not provided,detail.php?exid=CF25114317&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
ILS Inc.,Ingredients,2H-35,Ingredients,not provided,detail.php?exid=CF24129591&sidSuffix=s20260203221243470&previous=,USA,US,us,https://flagcdn.com/w40/us.png,North America
IMS MICRONIZZAZIONI,Ingredients,IT-11,Ingredients,not provided,detail.php?exid=CF23164010&sidSuffix=s20260203221243470&previous=,ITALY,IT,it,https://flagcdn.com/w40/it.png,Europe
"Inabata & Co., Ltd.",Bio Pharma,3E-21,Bio Pharma,not provided,detail.php?exid=C19127327&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
INDENA,Ingredients,IT-09,Ingredients,not provided,detail.php?exid=CF26100331&sidSuffix=s20260203221243470&previous=,ITALY,IT,it,https://flagcdn.com/w40/it.png,Europe
"INIST ST CO.,LTD",Ingredients,3D-46,Ingredients,not provided,detail.php?exid=C19116062&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
International Pharmaceutical Excipients Council Japan,Ingredients,1J-29,Ingredients,not provided,detail.php?exid=C14017409&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ISEKYU CO., LTD.",Ingredients,3D-04,Ingredients,not provided,detail.php?exid=C15110853&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ISEKYU CO., LTD.",Ingredients,3D-04,Ingredients,not provided,detail.php?exid=C15110853&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"ISEKYU CO., LTD.",Ingredients,3D-04,Ingredients,not provided,detail.php?exid=C15153622&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
ITOCHU CHEMICAL FRONTIER Corporation,Ingredients,1J-34,Ingredients,not provided,detail.php?exid=C14016232&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Japan Active Pharmaceutical Ingredient Association,Ingredients,2G-26,Ingredients,not provided,detail.php?exid=CF24102603&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Japan Biological Informatics Consortium (JBIC),Bio Pharma,3G-02,Bio Pharma,not provided,detail.php?exid=C14016516&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
JASCO Corporation,Bio Pharma,3G-30,Bio Pharma,not provided,detail.php?exid=CF24158108&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
JAY FINECHEM PRIVATE LIMITED,Ingredients,2E-28,Ingredients,not provided,detail.php?exid=CF23191838&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
"Jiangsu Dawning Pharmaceutical Co., Ltd.",Bio Pharma,3H-02,Bio Pharma,not provided,detail.php?exid=CF26155154&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Guotai Guomian Trading Co., Ltd.",Ingredients,2J-05,Ingredients,not provided,detail.php?exid=CF23145615&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Guotai Guomian Trading Co., Ltd.",Ingredients,2J-05,Ingredients,not provided,detail.php?exid=CF23145615&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Emei ning,detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Emei ning,detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fondi (sulfate injection cefoselis),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fondi (sulfate injection cefoselis),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fry because (gliclazide mr),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fry because (gliclazide mr),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fu come and (repaglinide metformin),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fu come and (repaglinide metformin),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fu to di (repaglinide),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Hansoh Pharmaceutical Group Co., Ltd.",Outsourcing,1J-10,Outsourcing,Fu to di (repaglinide),detail.php?exid=C14017107&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"JIANGSU JIAERKE PHARMACEUTICALS GROUP CORP., LTD.",Ingredients,1H-43,Ingredients,not provided,detail.php?exid=C17152046&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangsu Qingquan Chemical Co., Ltd",Ingredients,1D-07,Ingredients,not provided,detail.php?exid=CF23109327&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
Jiangsu SimPros Pharmaceuticals Ltd.,Ingredients,1C-03,Ingredients,not provided,detail.php?exid=CF25177308&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"JiangSu WanZhen Pharmaceutical Technology co.,ltd.",Ingredients,3C-24,Ingredients,not provided,detail.php?exid=C18162670&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
JIANGSU ZENJI PHARMACEUTICALS LTD,Ingredients,3B-15,Ingredients,not provided,detail.php?exid=CF26162829&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangxi Fangzun Pharmaceutical & Chemical Co., ltd",Ingredients,3B-27,Ingredients,not provided,detail.php?exid=CF26108851&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangxi Fangzun Pharmaceutical & Chemical Co., ltd",Ingredients,3B-27,Ingredients,not provided,detail.php?exid=C17148353&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangxi Guohua Pharmaceutical Technology Co., Ltd.",Ingredients,2K-27,Ingredients,not provided,detail.php?exid=CF26186594&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangxi Synergy Pharmaceutical Co., Ltd.",Ingredients,2A-07,Ingredients,not provided,detail.php?exid=C14141990&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiangxi Synergy Pharmaceutical Co., Ltd.",Ingredients,2A-07,Ingredients,not provided,detail.php?exid=C14141990&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jiaozuo Zhongwei Special Products Pharmaceutical Co., Ltd.",Ingredients,3A-33,Ingredients,not provided,not provided,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jinan Hong Sendi New Materials Co.,Ltd",Ingredients,3B-18,Ingredients,not provided,detail.php?exid=CF26156430&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"JINAN MINGXIN PHARMACEUTICAL CO., LTD.",Ingredients,3B-31,Ingredients,not provided,detail.php?exid=CF26135808&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jinan Shangbo Pharmaceutical Co., Ltd.",Ingredients,3B-19,Ingredients,not provided,detail.php?exid=CF25180770&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jinan Wanxingda Chemical Co., Ltd.",Ingredients,3B-16,Ingredients,not provided,detail.php?exid=C17178795&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Jinzhou Weiyuan Sanyi Technology Co., LTD.",Ingredients,1F-50,Ingredients,not provided,detail.php?exid=CF26176364&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
JUBILANT INGREVIA,Outsourcing,1E-26,Outsourcing,not provided,detail.php?exid=C14016615&sidSuffix=s20260203221243470&previous=,INDIA,IN,in,https://flagcdn.com/w40/in.png,Asia
JUZEN CHEMICAL CORPORATION,Ingredients,2H-27,Ingredients,not provided,detail.php?exid=C14016192&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"K. SAKAI & CO., LTD.",Ingredients,1J-07,Ingredients,not provided,detail.php?exid=CF26124218&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
KANEKA CORPORATION,Outsourcing,1D-27,Outsourcing,not provided,detail.php?exid=CF23119922&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KATAYAMA SEIYAKUSYO CO., LTD.",Ingredients,2H-33,Ingredients,not provided,detail.php?exid=CF24104186&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KATAYAMA SEIYAKUSYO CO., LTD.",Ingredients,2H-33,Ingredients,not provided,detail.php?exid=CF24104186&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Katsura Sangyo Co., Ltd.",Bio Pharma,3G-08,Bio Pharma,not provided,detail.php?exid=CF26128423&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KAWAGUCHI CHEMICAL INDUSTRY CO., LTD.",Ingredients,1J-03,Ingredients,1-(3-dimethylaminopropyl)-3-ethyl-,detail.php?exid=CF26179209&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KAWAGUCHI CHEMICAL INDUSTRY CO., LTD.",Ingredients,1J-03,Ingredients,1-phenyl-2-mercaptobenzimidazole,detail.php?exid=CF26179209&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Keisho Pharmaceutical Co., Ltd.",Ingredients,3E-44,Ingredients,not provided,detail.php?exid=CF26167553&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Keylab (Jiangsu) Technology Co.,Ltd.",Ingredients,2K-35,Ingredients,not provided,detail.php?exid=CF24125069&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Kingchem (Liaoning) Life Science Co., Ltd",Ingredients,2B-06,Ingredients,not provided,detail.php?exid=C14018602&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"Kingchem (Liaoning) Life Science Co., Ltd",Ingredients,2B-06,Ingredients,not provided,detail.php?exid=C14018602&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"KNC Laboratories Co., Ltd.",Outsourcing,1F-03,Outsourcing,not provided,detail.php?exid=C14018768&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KNC Laboratories Co., Ltd.",Outsourcing,1F-03,Outsourcing,not provided,detail.php?exid=C14018768&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Koa Shoji Co., Ltd.",Ingredients,1F-04,Ingredients,not provided,detail.php?exid=C14016462&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Koa Shoji Co., Ltd.",Ingredients,1F-04,Ingredients,not provided,detail.php?exid=C14016462&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Koa Shoji Co., Ltd.",Ingredients,1F-04,Ingredients,not provided,detail.php?exid=C14016462&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Koa Shoji Co., Ltd.",Ingredients,1F-04,Ingredients,not provided,detail.php?exid=C14017387&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"KOBE FINECHEMICAL CO.,LTD.",Ingredients,2A-02,Ingredients,not provided,detail.php?exid=CF26133857&sidSuffix=s20260203221243470&previous=,CHINA,CN,cn,https://flagcdn.com/w40/cn.png,Asia
"KOBE FINECHEMICAL CO.,LTD.",Ingredients,2A-02,Ingredients,not provided,detail.php?exid=CF26182795&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Kolon Life Science, Inc.",Ingredients,2B-22,Ingredients,not provided,detail.php?exid=C15113650&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kolon Life Science, Inc.",Ingredients,2B-22,Ingredients,not provided,detail.php?exid=C15113650&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kolon Life Science, Inc.",Ingredients,2B-22,Ingredients,not provided,detail.php?exid=C15113650&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
Komatsu Airport Association,Bio Pharma,0.0000003,Bio Pharma,not provided,detail.php?exid=CF22124131&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Komatsu Airport Association,Bio Pharma,0.0000003,Bio Pharma,not provided,detail.php?exid=CF22124131&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KONGO CHEMICAL CO., LTD.",Ingredients,2G-33,Ingredients,not provided,detail.php?exid=CF25110435&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KONGO CHEMICAL CO., LTD.",Ingredients,2G-33,Ingredients,not provided,detail.php?exid=CF25110435&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Konishiyasu Co.,Ltd.",Ingredients,2E-38,Ingredients,not provided,detail.php?exid=C18148379&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Korea Pharmaceutical Traders Association (KPTA),Ingredients,TBD,Ingredients,not provided,detail.php?exid=C14016420&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"KOUGEN SANGYO CO.,LTD",Outsourcing,1A-34,Outsourcing,not provided,detail.php?exid=CF23145159&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Kuraray Co.,Ltd.",Outsourcing,1A-14,Outsourcing,not provided,detail.php?exid=CF24120420&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Kuryuu Bio-Pharmaceuticals Co., Ltd.",Bio Pharma,3F-25,Bio Pharma,not provided,detail.php?exid=CF26113707&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Kyodo International Corporation,Ingredients,2B-30,Ingredients,not provided,detail.php?exid=CF24151835&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-ACT for Ceftriaxone,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-ACT for Ceftriaxone,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-AMC for Cefroxadine,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-AMC for Cefroxadine,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-AMCA for Cefpodoxime,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-AMCA for Cefpodoxime,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-ANCA for Ceftizoxime and Ceftibuten,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-ANCA for Ceftizoxime and Ceftibuten,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-DMT for Cefotiam,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"Kyongbo Pharmaceutical Co., Ltd",Ingredients,3D-31,Ingredients,7-DMT for Cefotiam,detail.php?exid=C14018948&sidSuffix=s20260203221243470&previous=,SOUTH KOREA,KR,kr,https://flagcdn.com/w40/kr.png,Asia
"KYOWA PHARMA CHEMICAL CO., LTD.",Ingredients,2H-21,Ingredients,not provided,detail.php?exid=CF22109474&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
"KYOWA PHARMA CHEMICAL CO., LTD.",Ingredients,2H-21,Ingredients,not provided,detail.php?exid=CF22109474&sidSuffix=s20260203221243470&previous=,JAPAN,JP,jp,https://flagcdn.com/w40/jp.png,Asia
Labfit&Pharmapoli,Outsourcing,1B-45,Outsourcing,not provided,detail.php?exid=CF26158775&sidSuffix=s20260203221243470&previous=,PORTUGAL,PT,pt,https://flagcdn.com/w40/pt.png,Europe
